ARTG ID,Approval Area,Sponsor,ARTG Start Date,Product Category,Manufacturer Name,Manufacturer Location (Country),PDF URL
330364,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,25/02/2020,Medical Device?lass IIb,Microline Surgical Inc 50 Dunham Road Suite 1500 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=330364&agid=(PrintDetailsPublic)&actionid=1
330316,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/02/2020,Medical Device?lass IIb,Microline Surgical Inc 50 Dunham Road Suite 1500 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=330316&agid=(PrintDetailsPublic)&actionid=1
330100,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,17/02/2020,Medical Device?lass IIb,Plasmapp Co Ltd 1F 3F #301 83 Jukdong-ro Yuseong-gu ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=330100&agid=(PrintDetailsPublic)&actionid=1
329606,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,7/2/2020,Medical Device?lass Im,Umano Medical Inc 230 Nilus-Leclerc Boulevard ,Canada,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=329606&agid=(PrintDetailsPublic)&actionid=1
329603,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,7/2/2020,Medical Device?lass IIa,INHEART SAS IHU Liryc - Hopital Xavier Arnozan Avenue du ,France,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=329603&agid=(PrintDetailsPublic)&actionid=1
329237,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,29/01/2020,Medical Device?lass IIb,LightScalpel LLC 11818 North Creek Parkway N Suite 100 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=329237&agid=(PrintDetailsPublic)&actionid=1
329155,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/01/2020,Medical Device?lass Is,Potrero Medical Inc 26142 Eden Landing Road ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=329155&agid=(PrintDetailsPublic)&actionid=1
329154,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/01/2020,Medical Device?lass IIa,Potrero Medical Inc 26142 Eden Landing Road ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=329154&agid=(PrintDetailsPublic)&actionid=1
329153,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/01/2020,Medical Device?lass IIa,Potrero Medical Inc 26142 Eden Landing Road ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=329153&agid=(PrintDetailsPublic)&actionid=1
328733,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,17/01/2020,Medical Device?lass 1,Potrero Medical Inc 26142 Eden Landing Road ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=328733&agid=(PrintDetailsPublic)&actionid=1
328732,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,17/01/2020,Medical Device?lass 1,Potrero Medical Inc 26142 Eden Landing Road ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=328732&agid=(PrintDetailsPublic)&actionid=1
328731,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,17/01/2020,Medical Device?lass 1,Potrero Medical Inc 26142 Eden Landing Road ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=328731&agid=(PrintDetailsPublic)&actionid=1
328684,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,16/01/2020,Medical Device?lass IIa,Nevro Corporation 1800 Bridge Parkway ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=328684&agid=(PrintDetailsPublic)&actionid=1
328523,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,14/01/2020,Medical Device?lass IIb,Nihon Kohden Corp 1-31-4 Nishiochiai ,Japan,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=328523&agid=(PrintDetailsPublic)&actionid=1
328481,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,13/01/2020,Medical Device?lass IIa,Implant Direct Sybron Manufacturing LLC 3050 East Hillcrest Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=328481&agid=(PrintDetailsPublic)&actionid=1
328480,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,13/01/2020,Medical Device?lass IIa,Implant Direct Sybron Manufacturing LLC 3050 East Hillcrest Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=328480&agid=(PrintDetailsPublic)&actionid=1
328054,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/12/2019,Medical Device?lass 1,Wuhan MGI Tech Co Ltd Building 24 Stage 3 1 BioLake Accelerator No ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=328054&agid=(PrintDetailsPublic)&actionid=1
327897,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,18/12/2019,Medical Device?lass IIb,Dr August Wolff GmbH & Co KG Arzneimittel Sudbrackstrasse 56 ,Germany,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=327897&agid=(PrintDetailsPublic)&actionid=1
327840,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,17/12/2019,Medical Device?lass IIb,Dentalpoint AG Bodenackerstrasse 5 ,Switzerland,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=327840&agid=(PrintDetailsPublic)&actionid=1
327428,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,12/12/2019,Medical Device?lass IIa,Dentalpoint AG Bodenackerstrasse 5 ,Switzerland,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=327428&agid=(PrintDetailsPublic)&actionid=1
327420,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,12/12/2019,Medical Device?lass IIa,Dr August Wolff GmbH & Co KG Arzneimittel Sudbrackstrasse 56 ,Germany,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=327420&agid=(PrintDetailsPublic)&actionid=1
327276,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,10/12/2019,Medical Device?lass IIb,Dentalpoint AG Bodenackerstrasse 5 ,Switzerland,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=327276&agid=(PrintDetailsPublic)&actionid=1
327218,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/12/2019,Medical Device?lass 1,3Shape A/S Holmens Kanal 7 ,Denmark,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=327218&agid=(PrintDetailsPublic)&actionid=1
326876,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,29/11/2019,Medical Device?lass IIa,MyCardio LLC 3003 E 3rd Ave ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=326876&agid=(PrintDetailsPublic)&actionid=1
326860,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,29/11/2019,Medical Device?lass IIa,Dentalpoint AG Bodenackerstrasse 5 ,Switzerland,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=326860&agid=(PrintDetailsPublic)&actionid=1
326820,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,28/11/2019,Medical Device?lass 2,SCC Soft Computer 5400 Tech Data Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=326820&agid=(PrintDetailsPublic)&actionid=1
326516,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/11/2019,Medical Device?lass 1,Dentalpoint AG Bodenackerstrasse 5 ,Switzerland,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=326516&agid=(PrintDetailsPublic)&actionid=1
326420,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,21/11/2019,Medical Device?lass IIa,Lumitex Medical Devices Inc 8300 Dow Circle ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=326420&agid=(PrintDetailsPublic)&actionid=1
326400,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/11/2019,Medical Device?lass IIa,Seed Co Ltd Kounosu Laboratory 1030-7 Fukuro ,Japan,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=326400&agid=(PrintDetailsPublic)&actionid=1
326306,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,18/11/2019,Medical Device?lass IIb,Nihon Kohden Corp 1-31-4 Nishiochiai ,Japan,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=326306&agid=(PrintDetailsPublic)&actionid=1
326239,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,14/11/2019,Medical Device?lass IIb,Microline Surgical Inc 50 Dunham Road Suite 1500 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=326239&agid=(PrintDetailsPublic)&actionid=1
326024,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,8/11/2019,Medical Device?lass 1,DNA Genotek Inc 3000-500 Palladium Drive ,Canada,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=326024&agid=(PrintDetailsPublic)&actionid=1
325903,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/11/2019,Medical Device?lass 1,Newyu Inc 3452 Lake Lynda Drive Suite 352 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=325903&agid=(PrintDetailsPublic)&actionid=1
325781,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,31/10/2019,Medical Device?lass IIa,Implant Direct Sybron Manufacturing LLC 3050 East Hillcrest Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=325781&agid=(PrintDetailsPublic)&actionid=1
325709,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,29/10/2019,Medical Device?lass IIb,Nonin Medical Inc 13700 1st Avenue North ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=325709&agid=(PrintDetailsPublic)&actionid=1
325340,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,23/10/2019,Medical Device?lass IIb,JDI Electronics Factory Sima Industrial Zone Sima Village Chang Ping ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=325340&agid=(PrintDetailsPublic)&actionid=1
324367,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/10/2019,Medical Device?lass 1,DNA Genotek Inc 3000-500 Palladium Drive ,Canada,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=324367&agid=(PrintDetailsPublic)&actionid=1
323926,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,23/09/2019,Medical Device?lass IIb,Plasmapp Co Ltd 102 Cheombok-ro ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=323926&agid=(PrintDetailsPublic)&actionid=1
323844,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/09/2019,Medical Device?lass IIa,Microline Surgical Inc 50 Dunham Road Suite 1500 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=323844&agid=(PrintDetailsPublic)&actionid=1
323789,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,18/09/2019,Medical Device?lass IIb,Microline Surgical Inc 50 Dunham Road Suite 1500 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=323789&agid=(PrintDetailsPublic)&actionid=1
323788,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,18/09/2019,Medical Device?lass IIb,Microline Surgical Inc 50 Dunham Road Suite 1500 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=323788&agid=(PrintDetailsPublic)&actionid=1
323787,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,18/09/2019,Medical Device?lass IIb,Microline Surgical Inc 50 Dunham Road Suite 1500 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=323787&agid=(PrintDetailsPublic)&actionid=1
323780,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,18/09/2019,Medical Device?lass 1,Microline Surgical Inc 50 Dunham Road Suite 1500 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=323780&agid=(PrintDetailsPublic)&actionid=1
323522,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,16/09/2019,Medical Device?lass IIa,SyntheticMR AB Storgatan 11 ,Sweden,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=323522&agid=(PrintDetailsPublic)&actionid=1
323155,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,13/09/2019,Medical Device?lass 1,Radformation Inc 335 Madison Avenue 16th Floor ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=323155&agid=(PrintDetailsPublic)&actionid=1
323154,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,13/09/2019,Medical Device?lass 1,Radformation Inc 335 Madison Avenue 16th Floor ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=323154&agid=(PrintDetailsPublic)&actionid=1
323153,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,13/09/2019,Medical Device?lass 1,3Shape Trios AS Holmens Kanal 7 ,Denmark,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=323153&agid=(PrintDetailsPublic)&actionid=1
322922,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/9/2019,Medical Device?lass IIa,Withings SA 2 rue Maurice Hartmann Issy-les-Moulineaux ,France,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=322922&agid=(PrintDetailsPublic)&actionid=1
322677,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/9/2019,Medical Device?lass 2,Associates Of Cape Cod Inc 124 Bernard E Saint Jean Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=322677&agid=(PrintDetailsPublic)&actionid=1
322391,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,28/08/2019,Medical Device?lass IIa,Synergeyes Inc 2232 Rutherford Road ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=322391&agid=(PrintDetailsPublic)&actionid=1
322389,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,28/08/2019,Medical Device?lass Im,Change Healthcare Canada Company 10711 Cambie Road ,Canada,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=322389&agid=(PrintDetailsPublic)&actionid=1
322123,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,21/08/2019,Medical Device?lass IIb,Change Healthcare Canada Company 10711 Cambie Road ,Canada,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=322123&agid=(PrintDetailsPublic)&actionid=1
321967,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,19/08/2019,Medical Device?lass 1,3Shape A/S Holmens Kanal 7 ,Denmark,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=321967&agid=(PrintDetailsPublic)&actionid=1
321866,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,16/08/2019,Medical Device?lass 1,Zebra Medical Vision Ltd Shefayim Commercial Center ,Israel,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=321866&agid=(PrintDetailsPublic)&actionid=1
321854,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,16/08/2019,Medical Device?lass IIa,Change Healthcare Canada Company 10711 Cambie Road ,Canada,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=321854&agid=(PrintDetailsPublic)&actionid=1
321853,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,16/08/2019,Medical Device?lass IIa,Change Healthcare Canada Company 10711 Cambie Road ,Canada,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=321853&agid=(PrintDetailsPublic)&actionid=1
321686,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,12/8/2019,Medical Device?lass IIb,Alpha Omega Engineering Ltd Hamerkava St 6 Tsiporit Industrial Zone ,Israel,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=321686&agid=(PrintDetailsPublic)&actionid=1
321685,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,12/8/2019,Medical Device?lass IIb,Alpha Omega Engineering Ltd Hamerkava St 6 Tsiporit Industrial Zone ,Israel,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=321685&agid=(PrintDetailsPublic)&actionid=1
321642,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,12/8/2019,Medical Device?lass Is,Alpha Omega Engineering Ltd Hamerkava St 6 Tsiporit Industrial Zone ,Israel,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=321642&agid=(PrintDetailsPublic)&actionid=1
321345,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,6/8/2019,Medical Device?lass IIa,Ohio Medical LLC 1111 Lakeside Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=321345&agid=(PrintDetailsPublic)&actionid=1
321344,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,6/8/2019,Medical Device?lass IIa,Ohio Medical LLC 1111 Lakeside Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=321344&agid=(PrintDetailsPublic)&actionid=1
321343,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,6/8/2019,Medical Device?lass IIa,Ohio Medical LLC 1111 Lakeside Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=321343&agid=(PrintDetailsPublic)&actionid=1
321189,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,1/8/2019,Medical Device?lass IIa,Capillus LLC 1715 NW 82nd Avenue ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=321189&agid=(PrintDetailsPublic)&actionid=1
321188,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,1/8/2019,Medical Device?lass IIa,Nexstim Plc Elimaenkatu 9B ,Finland,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=321188&agid=(PrintDetailsPublic)&actionid=1
320859,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,26/07/2019,Medical Device?lass 1,ActiGraph 49 E Chase Street ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=320859&agid=(PrintDetailsPublic)&actionid=1
320602,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,23/07/2019,Medical Device?lass IIa,Mectron SPA Via Loreto 15a/b ,Italy,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=320602&agid=(PrintDetailsPublic)&actionid=1
320598,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,23/07/2019,Medical Device?lass IIb,RaySearch Laboratories AB (publ) Eugeniavaegen 18 C ,Sweden,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=320598&agid=(PrintDetailsPublic)&actionid=1
320514,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/07/2019,Medical Device?lass 1,6 Over 6 Vision Ltd 6 Simtat Baz Street ,Israel,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=320514&agid=(PrintDetailsPublic)&actionid=1
320513,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/07/2019,Medical Device?lass 1,6 Over 6 Vision Ltd 6 Simtat Baz Street ,Israel,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=320513&agid=(PrintDetailsPublic)&actionid=1
320501,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/07/2019,Medical Device?lass IIa,Zyris Inc 6868A Cortona Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=320501&agid=(PrintDetailsPublic)&actionid=1
320500,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/07/2019,Medical Device?lass IIa,Zyris Inc 6868A Cortona Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=320500&agid=(PrintDetailsPublic)&actionid=1
